Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
103;Doktorand:in 80%;HfH (Hochschule für Heilpädagogik);Zürich;Mitarbeit bei Datenaufbereitung und -management | Koordination von Klassenerhebungen in der Sekundarstufe I mit studentischen Mitarbeiter:innen | Stichprobenpflege (Familien und Lehrpersonen) | Auswertungen, Datenanalysen und Publikationen im eigenen Forschungsbereich | Unterstützung bei Publikationen und Aktivitäten im Projektteam | Masterstudienabschluss in Erziehungswissenschaft, Psychologie, Sonderpädagogik oder einer verwandten Disziplin | Sehr gute Kenntnisse in der Planung, Erhebung und Auswertung von empirischen Studien | Sehr gute methodische Kenntnisse in der statistischen Auswertung. Erfahrung mit Längsschnittdaten und Mehrebenen-Analysen erwünscht | Erfahrung im Bereich Frühförderung, Bildungsforschung oder (sonder-)pädagogische Interventionen erwünscht | Hohe Eigenverantwortung und Freude an Teamarbeit sowie selbstständige und organisierte Arbeitsweise | Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift | Offene und wertschätzende Unternehmens kultur | Flexible Jahres arbeitszeit | Gelebte Chancen gleichheit | Vielfältige Laufbahnoptionen für das Wissenschaftliche Personal | Grosszügige Weiterbildungs möglichkeiten | Betriebliches Gesundheits management;no skills found on this job ad;Data Science
104;Chief Scientific Officer (CSO) 80-100%;Swiss Cancer Institute;Bern;Scientific & Strategic Leadership: Drive the overall scientific strategy & implementation, support study protocol development, ensure GCP and research quality, and serve as scientific spokesperson to authorities and partners. You will oversee planning and con-trol of finances, timelines, quality, and resources of the unit, ensuring successful project execution until transfer to Clinical Operations | Research & Innovation: Monitor global trends (e.g., immunotherapies, precision medi-cine, AI in oncology), initiate and support innovative research projects, and strengthen interdisciplinary collaboration. Contribute to efficiency of the organization in terms of speed and costs of trial development | Networking & Partnerships: Build and expand national and international research col-laborations (e.g., pharma and biotech partners, International research groups, National Partners and platforms). Represent the institute at leading oncology conferences (AS-CO, ESMO, ASH). Build strong relationships with research group leadership, core teams and contribute to the development of a strong research network across cancer types | Business Development: Develop new partnerships with industry and funding bodies, contribute to grant applications and fundraising, and translate complex research into impactful messages for stakeholders, policymakers, and the public | Executive Leadership: Lead the Clinical Science team (Senior Scientific Director, Head of Clinical Development, Medical Science Liaison), mentor scientific talent, and contribute actively to the Executive Board. Represent the Clinical Science team in key decision bodies in alignment with the CEO, the Senior Scientific Director and the COO | University degree in medicine (MD), natural or pharmaceutical sciences (PhD) or a related field (MD in Oncology or Habilitation/Professorship a strong plus) | Proven track record in oncology/hematology or related life sciences, with experience in Investigator Initiated Trials | Significant leadership and management experience (C-level/Executive Board, across multiple reporting levels) | Strong background in clinical research, translational science, and interdisciplinary col-laboration | Industry experience (Business Development, Clinical Operations, Medical Affairs) is an advantage | Strong strategic mindset, entrepreneurial attitude, and solution-oriented thinking. Excellent project management expertise | Very good skills in communication, representation and negotiating | Excellent written and oral communication skills in English and German or French (Italian a plus) | High resilience, integrity, and decision-making ability;no skills found on this job ad;Data Science
105;Expert en brevets spécialisé dans l'horlogerie, la mécanique de précision ou la construction mécanique (h/f);Eidgenössisches Institut für Geistiges Eigentum;Bern;Examiner les demandes de brevet et effectuer les recherches nécessaires à cet effet | Faire des recherches en brevets et en technologies dans le cadre de l'offre de services commerciaux de l'IPI | Fournir, à l'oral comme à l'écrit, des informations relatives aux brevets dans le cadre de l'offre de services d'information de l'IPI | Participer à des formations internes et externes relatives à la propriété intellectuelle et plus particulièrement aux brevets | Échanger des connaissances à l'interne afin d'asseoir et d'élargir les compétences et le savoir en matière de brevets;Diplôme universitaire en sciences naturelles ou en ingénierie, de préférence dans le domaine de l'horlogerie, de la mécanique de précision ou du génie mécanique | Parfaite maîtrise du français (C1) et très bonnes connaissances de l'allemand et de l'anglais, à l'écrit comme à l'oral | Plusieurs années d'expérience professionnelle et/ou un doctorat constituent un atout | Des connaissances préalables en matière de brevets sont les bienvenues | Esprit pragmatique et orienté vers la recherche de solutions | Autonomie, fiabilité et précision | Bonne aptitude à hiérarchiser les tâches et à les accomplir dans les délais impartis en utilisant des outils numériques | Flexibilité et ouverture à la nouveauté;Data Science
106;Sachbearbeiter Verkauf Innendienst und Export 100%, m/w;Nicht offengelegter Arbeitgeber;Bieler Seeland;Gesamten Auftragsabwicklung im Customer Service von der Kundenerfassung über die Auftragsabwicklung bis zum Transport | Erledigen der Transportabwicklung inkl. Zollpapiere unter Berücksichtigung der geltenden Vorschriften | Erstellen von Export- und Versanddokumente | Sicherstellung der Kundenzufriedenheit und der Qualität von internen Schnittstellen zu anderen Abteilungen | Unterstützung der Key Account Manager in administrativen Tätigkeiten | Enge Zusammenarbeit mit dem gesamten Sales Team;Kaufmännische Grundausbildung | Berufserfahrung in der Auftragsabwicklung und/oder im Export | Freude an internationaler Kundschaft | Sehr gute Deutschkenntnisse | Gute Englischkenntnisse | Dienstleistungsorientierte, selbstständige und strukturierte Arbeitsweise | Eigeninitiative und Durchsetzungsvermögen | Belastbare, flexible und teamorientierte Persönlichkeit mit Hands-on-Mentalität;Data Science
107;Geschäftsleiter Fachcenter Detailhandel 100%, (m/w);Nicht offengelegter Arbeitgeber;Winterthur;Gesamtverantwortung für das Fachcenter | Umsatz-, Ergebnis- und Führungsverantwortung in einem KMU mit rund 15 Mitarbeitenden | Förderung, Mentoring und Unterstützung der Mitarbeitenden, um den Kundinnen und Kunden eine hervorragende Beratung zu bieten | Schaffen von positiven Kundenerlebnissen: Hohe Verkaufsbereitschaft, attraktive Warenpräsentation und wirkungsvolle Verkaufsförderung | Aktive Mitarbeit und/oder Leitung von strategischen übergeordneten Projekten.;Abgeschlossene Grund- und Weiterbildung im Detailhandel (z.B. Detailhandelsspezialist:in eidg. FA) oder Betriebswirtschaft | Mehrjährige Führungserfahrung in einem Handelsunternehmen – zwingend DIY | Hohe Eigenmotivation, das Unternehmen weiterzuentwickeln, mitzugestalten und Verantwortung zu übernehmen. | Leidenschaft, Menschen zu führen, zu befähigen und weiterzuentwickeln. | Inspiration und Motivation der Mitarbeitenden durch Ihre Persönlichkeit und Vorbildfunktion | Ausgeprägte Kundenorientierung, hohe Einsatz- und Dienstleistungsbereitschaft | Fokus auf die Erreichung der Unternehmensziele | Kommunikationsstark in Wort und Schrift | Sehr gute Deutschkenntnisse, Kenntnisse in einer zweiten Landessprache (z.B. Französisch oder Italienisch) von Vorteil;Data Science
108;Leiter Produktion m/w, 100%;Nicht offengelegter Arbeitgeber;Mittelland;Fachliche und personelle Führung und Entwicklung des Produktionsteams von ca. 15 Mitarbeitenden (direkt und indirekt) | Kosten-, Qualitäts- und Lieferverantwortung sowie aktive Mitarbeit im kontinuierlichen Verbesserungsprozess | Fertigungstechnische Beratung intern und extern | SIBE/Arbeitssicherheit, Gesundheits- und Umweltschutz umsetzen | Planung und Koordination der Auftragsabwicklung inkl. Personaleinsatzplanung | Mithilfe bei technischen Abklärungen und Kalkulationen von Erstprojekten und Bemusterungen | Gestaltung und Optimierung der Arbeitsabläufe unter Einhaltung der gesetzlichen und betrieblichen Vorschriften | Koordinierung und enge Begleitung des Tagesgeschäfts | Enge Zusammenarbeit mit dem Verkauf und der Logistik;Abgeschlossene technische Grundausbildung mit einer entsprechenden Weiterbildung (idealerweise als Industriemeister) | Führungserfahrung in einem industriellen Produktionsumfeld mit hoher Sozialkompetenz | Erfahrung in Beschichtungstechniken im Bereich Kunststoff, Metall und Keramik | Sehr gute Deutschkenntnisse | Durchsetzungs-, kommunikationsstarke, strukturierte und lösungsorientierte Arbeitsweise | Belastbare Persönlichkeit mit einer lösungsorientierten Arbeitseinstellung | Sehr gute IT-Anwenderkenntnisse;Data Science
109;HR-Manager mit Flair zur Digitalisierung m/w, 100%;Nicht offengelegter Arbeitgeber;Belp;Im Bewerbermanagement rekrutieren Sie von A bis Z auf allen Stufen | On- / Offboarding-Prozesse gehören ebenfalls zum Alltag sowie die Korrespondenz mit Ämtern, Behörden und Versicherungen | Im neuen und modernen Zeiterfassungssystem übernehmen Sie den Lead und sind zudem verantwortlich für das Absenzenmanagement | Ebenfalls unterstützen Sie im Bereich Payroll und Sozialversicherungen | Als spannende Abwechslung organisieren Sie allerlei Mitarbeiterevents und helfen im Bereich der Personalentwicklung aktiv bei der Umsetzung und Planung von Mitarbeiterschulungen mit | Sie unterstützen und beraten bei Mitarbeitergesprächen | Mitarbeit in verschiedenen Projekten, z.B. Digitalisierung;Kaufmännische Ausbildung mit Weiterbildung zur HR-Fachperson (Fachausweis), Bachelor oder Betriebswirtschafter HF oder vergleichbar | Praktische Erfahrung in ähnlichen Themen | Dynamische, aufgeschlossene Persönlichkeit und Team-Player Mentalität | Sehr gute Deutschkenntnisse | Sie haben Freude am operativen Geschäft und bringen eine selbständige, präzise und ergebnisorientierte Arbeitsweise mit | Flexible Arbeitszeiten | Vorteile bei Krankenkasse und Pensionskasse | 2 Tage Homeoffice möglich;Data Science
110;Sensory & Product Experience Specialist;Nestlé Operational Services Worldwide SA;1350 Orbe;Drive consumer and sensory product insights through collaboration with project stakeholders. | Deliver insights to guide innovation and renovation projects. | Build category insights and expertise for strategic decision-making. | Provide consultancy on product preference programs and manage sensory studies. | Continuously improve research methods and support the implementation of new digital tools. | Build consumer and sensory product knowledge to influence strategy. | Support the execution of the 60/40 yearly plan in collaboration with the 60/40 Manager. | Collaborate with global NPTC Coffee teams to create a cohesive function;Background in Food Science, Psychology, or equivalent with emphasis on Consumer research and Sensory Science. | Strong experience in Consumer and Sensory Research, ideally in an international scope with coffee category knowledge as a strong plus | In-depth knowledge of statistics and ability to analyse Sensory and Consumer data. | Ability to work independently and handle multiple projects globally. | Strong interpersonal and teamwork skills with a consumer-centric mindset. | Excellent planning, organization, and project management abilities. | Experience with sensory digital tools implementation is a plus | Fluent in English and French.;Data Science
112;PhD Student (a) – Thin Film Coatings for Quantum Applications;RhySearch;Buchs SG 1;Development and optimization of IBS processes for the deposition of optical and superconducting thin films for SNSPDs | Characterization of optical properties using room-temperature and cryogenic ellipsometry | Optical simulations with professional software (Lumerical) and evaluation of the results | Manufacturing and validating IBS-optimized dielectric stacks and superconducting films for SNSPDs | Collaborating with renowned research institutes (EPFL, etc.) and commercial project partners | Dissertation in collaboration with the Department of Applied Physics, University of Geneva;Master's degree in physics, materials science, electrical engineering, optics, nanotechnology, or related subjects | Experience with thin-film technologies is an advantage, ideally ion beam sputter technology | Strong interest in applied research in the fields of quantum optics, detector physics, and materials science | Experience in optical simulation (e.g., Lumerical, COMSOL) and thin film characterization is an advantage | Ability to work in a team, structured and independent working style, very good English skills, German an advantage;Data Science
113;Research Analyst for Agricultural Commodities;Pala Investments Limited, St. Helier, Zweigniederlassung Zug;Zug;"Conduct fundamental research on agricultural commodities: analyze supply, inventory levels, cost curves and end‑use demand trends; | Develop and maintain supply/demand models, price forecasts and scenario analyses for key agricultural commodities; | Monitor and interpret macroeconomic, geopolitical, and industrial trends influencing soft commodities, and develop the macro outlook together with the research team; | Trade idea generation by recommending medium and longer term trade ideas on a 0-3 months and 3-6 months outlook in collaboration with trading teams; | Prepare and present regular research reports, dashboards, and briefings; | Support the fund marketing by preparing investment material and letters, meeting key investors and participating in industry events; and | Be a role model of accountability and teamwork for more junior members of the team.";"At least five years of experience in agriculture research, agriculture trading, or related roles (e.g. hedge fund, trading house, consultancy, agriculture company); | Deep understanding of agricultural commodities including primarily grains, softs, oilseeds and vegetable oils fundamentals, including supply chain dynamics, logistics, and regional nuances; | Proficiency in building supply/demand models with advanced skills in Microsoft Excel, including forecasting and data analysis functions; | Excellent analytical skills with a strong ability to distil complex data into concise, actionable insights; | Ability to prioritize in a fast moving, high pressure and constantly changing environment; | The ability to clearly and coherently document and present results, in both written and verbal form; | A team working attitude: Pala’s and Frontier’s culture is built on team work, deep trust and accountability. In this role, you will help set the benchmark for integrity and the highest standards of analytical quality; | High sense of quality and urgency; | Outstanding interpersonal skills; | Excellent business English; and | Preference will be given to candidates who are EU or Swiss citizens, due to regulatory and operational considerations.";Data Science
114;Research Analyst for Base Metals;Pala Investments Limited, St. Helier, Zweigniederlassung Zug;Zug;"Conduct fundamental research on base metals markets: analyze mining production, smelting/refining capacity, inventory levels, cost curves and end‑use demand trends; | Develop and maintain supply/demand models, price forecasts and scenario analyses for key base metals; | Monitor and interpret macroeconomic, geopolitical, and industrial trends influencing base metals, and develop the macro outlook together with the research team; | Trade idea generation by recommending medium and longer term trade ideas on a 0-3 months and 3-6 months outlook in collaboration with trading teams; | Prepare and present regular research reports, dashboards, and briefings; | Support the fund marketing by preparing investment material and letters, meeting key investors and participating in industry events; and | Be a role model of accountability and teamwork for more junior members of the team.";"At least five years of experience in base metals research, commodities analysis or related roles (e.g. hedge fund, trading house, consultancy, mining company); | Deep understanding of copper, nickel, zinc, lead and tin fundamentals, including supply chain dynamics, logistics and regional nuances; | Proficiency in building supply/demand models with advanced skills in Microsoft Excel, including forecasting and data analysis functions; | Excellent analytical skills with a strong ability to distil complex data into concise, actionable insights; | Ability to prioritize in a fast moving, high pressure and constantly changing environment; | A thorough understanding of research techniques; | The ability to clearly and coherently document and present results, in both written and verbal form; | A team working attitude: Pala’s and Frontier’s culture is built on team work, deep trust and accountability. Your role will be key in setting the standard for integrity and quality of analysis; | High sense of quality and urgency; | Outstanding interpersonal skills; | Excellent business English; and | Preference will be given to candidates who are EU or Swiss citizens, due to regulatory and operational considerations.";Data Science
115;Global Brand Manager;Teoxane SA;1203 Geneva;Develop and execute a comprehensive global, science based, brand strategy. | Define Brand positioning, value proposition and messaging that resonate with target audiences across markets. | Monitor industry and consumer trends, competitor's product lines and activities, consumption trends, and develop in-depth market expertise. | Recommend market studies to understand the behavior of our different B2B and B2C targets to identity market opportunities and trends. | Analyze internal sales performance and market data (panels/ad hoc studies) to identify business priorities. | Ensure the monitoring of activities and marketing plans across multiple markets, acting as a global point of contact to identify best practices and align with the overall strategy. | Collaborate with regional and local marketing teams to understand market specificities, needs and ensure alignment and effective implementation of global strategies. | Manage the alignment and the good execution of the Brand Process to maintain consistency across markets. | Monitor brand performance metrics. | Manage the product portfolio lifecycle. | Provide strategic recommendations for continuous improvement bases on data driven insights.;Develop and implement the annual marketing plan to drive brand awareness and achieve revenue objectives and increase market share for the range of injectable products. | Propose communication strategies and develop assets to promote products to our B2B and B2C targets. | Drive, create and develop promotional materials supporting marketing campaigns. Oversee the roll out of marketing campaigns and measure the ROI. | Manage, adapt, and update corporate communication materials (e.g., catalogs, brochures, print materials, and images). | Establish relationship with Key Opinion leaders and involve them in core marketing projects. | Plan and drive ad boards with KOLs to validate marketing concept, clinical approach and injection techniques. | Work closely with medical education department to ensure an alignment between marketing and medical education strategies. | Work closely with various departments (medical affairs, clinical, regulatory, sales, purchasing) and communication agencies. | Define and monitor the budget related to your projects.;Data Science
116;Postdoctoral researcher in peri-urban energy planning and sufficiency;EMPA;Dübendorf;"Develop and apply optimization and simulation models to assess the role of renewable energy technologies in Sisslerfeld | Quantify and evaluate sufficiency measures (SMs), their suitability, and their potential to reduce energy demand and emissions in peri-urban areas | Integrate SMs with renewable local energy community and sustainable mobility planning to assess their contribution to accelerating climate neutrality | Translate research findings into policy and governance recommendations that enable the implementation of sufficiency measures across sectors (e.g., residential, business, industrial, and mobility), supporting climate neutrality and wellbeing | Develop transferable analytical frameworks and methods that can be applied to other periASTY partner cities and urban contexts | Collaborate within an interdisciplinary, international consortium, contributing to scientific publications, project deliverables, and stakeholder engagement activities | PhD in energy systems, sustainability science, engineering, socioeconomics (with a focus on energy), or a related field | Strong background in quantitative modeling and simulation, preferably with experience in energy system optimization (e.g., OSeMOSYS, TIMES, MESSAGE, or similar frameworks) | Good understanding of sufficiency concepts, socio-technical transitions, or sustainability policy, and enthusiasm for integrating social and ecological dimensions into energy research | Passion for and demonstrated interest in issues of equity, justice, and well-being, with the ability to connect technical solutions to societal, governance, and environmental outcomes | Experience working with interdisciplinary teams and stakeholders; openness to combining qualitative and quantitative methods | Excellent communication skills (spoken and written English) and the ability to contribute to scientific publications, project deliverables, and international collaboration";no skills found on this job ad;Data Science
117;Internship Regenerative Orthopaedics (ID1841);AO Foundation;Davos Platz;Biofabrication and bioassembly technologies | Stimuli-responsive materials for tissue regeneration | In vitro multicellular modelling | MSc in Mech / Electric / Biomed Engineering, Biophysics, or related fields | Experience in cell imaging, and data analysis is highly desirable | Maker mindset, enthusiastic about building, prototyping, and experimenting with new tech developments | Preferred Starting Date: January - February 2026 | An interesting and varied job in an exciting and innovative organization | The opportunity to be part of a highly committed international team | Modern infrastructure | High degree of flexibility regarding working hours and location (depending on operational requirements) | Generous pagacke of social benefits, including supplementary vacation days and pension scheme contributions | Internal skills training opportunities and support for continued education;no skills found on this job ad;Data Science
118;Wissenschaftliche: r Fachmitarbeiter: in Strategische Projekte Direktion Universitäre Medizin Zürich (UMZH);Universität Zürich;Zürich;Konzeptionelle Mitarbeit und Projektarbeit im Bereich Strategische Projekte und Koordinationsgremium UMZH | Begleitung und Vorbereitung von Ausschreibungen und Vergabeprozessen von Forschungsmitteln sowie Evaluationen von Forschungsgesuchen | Eigenständige Koordination der Zusammenarbeit mit Stiftungen | Verantwortung für das Bereichscontrolling Forschung und Nachwuchsförderung in Zusammenarbeit mit Finanzverantwortlichen der UMZH | Unterstützung der Geschäftsführerin des Koordinationsgremiums UMZH | Erstellung von Analysen und Berichten;Neben einem abgeschlossenen Hochschulstudium im Bereich Life Sciences (idealerweise mit Promotion) verfügen Sie über praktische Forschungskenntnisse und/oder berufliche Erfahrungen im Hochschulumfeld | Sie haben Erfahrung in der Zusammenarbeit in nationalen oder internationalen Forschungsprojekten auf operativer Ebene | Sie sind eine strukturierte, zuverlässige und dienstleistungsorientierte Persönlichkeit, die sowohl selbstständig als auch gerne im Team arbeitet | Sie schätzen den Austausch mit unterschiedlichen Interessens- und Fachgruppen und kommunizieren zielgruppengerecht | Sie verfügen über ausgeprägte analytische Fähigkeiten, hohe Zahlenaffinität und Prozessverständnis und arbeiten lösungsorientiert | Sie sind flexibel, offen für neue Aufgabenbereiche und übernehmen gerne organisatorische und administrative Aufgaben;Data Science
119;Product- and Marketing- Manager LabX Software Solution;Mettler Toledo;Nänikon-Greifensee;"You take full ownership of the LabX software service offering and the training program for our sales- and service-people in our sales organizations around the globe
You own and continuously evolve the LabX software service offerings and the training programs for our sales and service teams worldwide.
You develop and implement enhancements to these offerings and training initiatives.
You create and maintain effective sales and service materials to support sales channels and ensure efficient product selling and service delivery.
You serve as a primary communication link to our global sales organizations, facilitating a two-way flow of business insights and market feedback.
You identify strategic growth opportunities through deep understanding of market segments, workflows, and applications.
You support product development. | You own and continuously evolve the LabX software service offerings and the training programs for our sales and service teams worldwide. | You develop and implement enhancements to these offerings and training initiatives. | You create and maintain effective sales and service materials to support sales channels and ensure efficient product selling and service delivery. | You serve as a primary communication link to our global sales organizations, facilitating a two-way flow of business insights and market feedback. | You identify strategic growth opportunities through deep understanding of market segments, workflows, and applications. | You support product development. | You take full ownership to plan and execute all marketing activities of the LabX team
You plan and execute comprehensive global marketing campaigns, including content creation and coordination.
You lead digital marketing strategies for LabX software.
You support new product launches and work collaboratively with other business units and our central LAB marketing team. | You plan and execute comprehensive global marketing campaigns, including content creation and coordination. | You lead digital marketing strategies for LabX software. | You support new product launches and work collaboratively with other business units and our central LAB marketing team. | You have a Bachelor or Master Degree in Science, Engineering or a related field | You possess relevant work experience, ideally in software product management and marketing within an international, global matrix organization, in the laboratory software domain. | You have an entrepreneurial mindset with a strong sense of ownership (self-starter and self-driven towards your own tasks and activities) managing multiple tasks simultaneously using your organizational skills while driving results. | You have excellent interpersonal and cross-cultural communication and networking skills, and proven experience leading creative, multi-channel marketing campaigns that engage target audiences. | Ideally you are savvy with AI tools | You have excellent oral and written communication skills in English, German is a plus | Willingness and ability to travel occasionally | Flexible working hours (depending on the role), a hybrid work model, and a wide portfolio of training opportunities | A 40-hour work week with at least 25 vacation days per year, plus 4 to 7 additional days off between bank holidays | Free parking and direct access to public transport | Healthy lunches cooked onsite at our own METTLER TOLEDO restaurant, with special prices for employees | A range of additional attractive benefits, including employee discounts at select area businesses";no skills found on this job ad;Data Science
120;Wissenschaftliche:r Mitarbeitende:r in Pflege 70%;Hochschule Luzern;Luzern;administrative, operative und konzeptionelle Tätigkeiten in Lehre und Forschung | Mitarbeit und Übernahme von Teilprojektleitungen in Lehr- und Forschungsprojekten | Mitarbeit beim Verfassen von wissenschaftlichen Publikationen | Durchführen von Literaturrecherchen und Erarbeiten von Grundlagendokumenten | Mitwirken an Unterrichtstätigkeiten und Betreuung von studentischen Arbeiten | Konzeptionierung von Lehrsequenzen und von Evaluationen | Unterstützen der Projektleitungen bei der Projektorganisation und -koordiniation (u.a. bei Sitzungen, in der Kommunikation oder bei Veranstaltungen);konsekutiver Masterabschluss in Pflege oder einem verwandten Gebiet (z.Bs. Gesundheitswissenschaften, Public Health usw.) | Berufserfahrung im Gesundheitsbereich erwünscht | Kenntnisse in evidenzbasierter Praxis und Kompetenzen im wissenschaftlichen Arbeiten | Erfahrungen in der Umsetzung von anwendungsbezogenen Forschungsprojekten;Data Science
121;Doktorandin / Doktorand FinTech / Blockchain 70%;Hochschule Luzern;Rotkreuz;Sie erarbeiten eine Dissertation (Monographie oder kumulative Dissertation) in den Fachgebieten FinTech und Blockchain. | Sie arbeiten inhaltlich und konzeptionell an praxisorientierten Forschungs- und Beratungsprojekten und verfassen Berichte und Publikationen. | Sie erstellen und implementieren Prototypen. | Die Betreuung von studentischen Arbeiten ergänzt Ihr Tätigkeitsfeld. | Sie unterstützen bei der Gestaltung, Durchführung und Evaluation unserer Weiterbildungsangebote. | Sie haben die Möglichkeit, erste Erfahrungen in der Lehre zu sammeln.;Sie verfügen über einen sehr guten Hochschulabschluss mit Bezug zum Thema. | Eine bereits erfolgte Zulassung zur Promotion an einer Universität ist von Vorteil. | Sie haben Interesse und idealerweise praktische Erfahrung oder Forschungserfahrung in den Fachgebieten FinTech und Blockchain. | Ihre ausgewiesenen Fach- und Methodenkompetenzen sowie sehr guten analytische Fähigkeiten erleichtern Ihnen den Einstieg. | Sie kommunizieren stilsicher in Deutsch und Englisch. | Sie verfügen über solide Informatik- und Programmierkenntnisse.;Data Science
122;Ökonomische/r Praktikant/in (w/m/d);Eidgenössisches Institut für Geistiges Eigentum;Bern;Du verfasst Hintergrundberichte zu wirtschaftspolitischen Themen aus dem Bereich Immaterialgüterrecht | Du unterstützt spezialisierte Rechtsdienste mit ökonomisch fundiertem Input | Du arbeitest bei der Betreuung diverser an Dritte vergebener Studien mit | Du entwirfst Sprechnotizen, Vortragsbestandteile, ökonomische Abklärungen | Du bereitest eine aktuelle, ökonomische Fragestellung aus dem Bereich des geistigen Eigentums vor und präsentierst diese;Abgeschlossenes Studium in Ökonomie (mindestens Bachelor) | Deutsche Muttersprache mit guten Französisch- sowie sehr guten Englischkenntnissen | Interesse im Bereich politische Ökonomie sowie im Bereich der ökonomischen Analyse des Rechts | Interesse an praxisnaher, angewandter Volkswirtschaftslehre und an der Funktionsweise der Bundesverwaltung | Rasche Auffassungsgabe, analytisches und vernetztes Denkvermögen | Lösungs- und zielorientierte sowie exakte Arbeitsweise | Engagiert, vielseitig interessiert und teamfähig | Sehr gute MS-Office-Kenntnisse;Data Science
123;Dozent:in Bachelor in Pflege 80%;Hochschule Luzern;Luzern;Übernahme von Lehrtätigkeiten und Modulverantwortungen mit Schwerpunkt auf den Themenbereichen Evidence-based Practice, Pflegeentwicklung und Chronic Care Management | Begleitung von studentischen Arbeiten | Mitarbeit bei der Curriculums- und Modulentwicklung | Sicherstellung der didaktischen und methodischen Qualität der Lerninhalte sowie der Kompatibilität mit nationalen und internationalen Vorgaben und Standards | Regionale und nationale Vernetzung und Zusammenarbeit mit Fachleuten aus der Pflegepraxis und -forschung sowie Integration aktueller Entwicklungen und Forschungsergebnisse in die Lehre;Master in Pflegewissenschaften (Promotion erwünscht) | Lehrerfahrung auf Hochschulstufe und didaktische Qualifikation sowie Erfahrung in Curriculums- und Modulentwicklung erwünscht | mindestens 3 Jahre Berufserfahrung ausserhalb einer Hochschule | vertieftes Wissen zu den oben genannten Themenbereichen | Erfahrungen in der Rolle als Pflegeexpert:in in den Tätigkeitsfeldern einer CNS von Vorteil | ausgesprochene Praxisorientierung sowie sehr gute soziale Kompetenzen;Data Science
124;Dozentin und Projektleiterin / Dozent und Projektleiter Private Equity und Venture Capital 50 – 100%;Hochschule Luzern;Rotzkreuz;Sie initiieren und führen selbständig Forschungs- und Beratungsprojekte im Bereich Private Equity und Venture Capital durch. | Sie unterrichten in der Aus- und Weiterbildung in den genannten Bereichen. | Als Programmleiter sind Sie für ein Weiterbildungsprogramm verantwortlich.;Sie verfügen über einen Universitätsabschluss mit Promotion und/oder Höherem Lehramt. | Sie haben fundierte berufliche Erfahrung in den Bereichen Private Equity und/oder Venture Capital. | Sie haben Erfahrung in der Bearbeitung von Forschungsprojekten und im Verfassen wissenschaftlicher Publikationen. | Sie verfügen über herausragende methodisch-didaktische Fähigkeiten sowie Lehrerfahrung.;Data Science
125;Versuchstierpfleger / in;Universität Zürich;Zürich;Betreuung von Nagerzuchten und experimenteller Nagerhaltung | Überwachung der Tiergesundheit | Betreuung der Tiere | Vorbereitung von Transporten und Tierexporten, Annahme von Tierlieferungen | Führen einer Tierbestandeskontrolle mit unserem elektronischen Tierverwaltungssystem | Reinigen von Material, Geräten und Räumen gemäss den vorgegebenen Hygienestandards | Kontakte zu den Forschenden;Eine abgeschlossene Berufsausbildung als Tierpfleger/in mit Fähigkeitsausweis oder vergleichbare Kenntnisse | Mindestens 1 Jahr Berufserfahrung | Weiterbildungen im Bereich Versuchstierkunde | Kenntnisse und Erfahrung in der Betreuung von Labortieren (Labornager) in unterschiedlichen Hygienezonen | Sie sind eine zuverlässige, gut organisierte und dienstleistungsorientierte Person mit schneller Auffassungsgabe sowie selbständiger und sehr sorgfältiger und genauer Arbeitsweise;Data Science
126;Clinical Research Associate 100%;Swiss Cancer Institute;Bern;Sie sind zuständig für die Qualitätskontrolle klinischer Phase I-III Studien in der ganzen Schweiz, unter Beachtung der geltenden lokalen und internationalen Richtlinien und Gesetze | Sie überprüfen die Studiendurchführung und Einhaltung der Prüfpläne an den Studienzentren vor Ort sowie per Remote Monitoring | Die Initiierung, das Monitoring und die Schliessung der eigenen Studienprojekte führen Sie gemäss Monitoringplan durch und berichten regelmässig schriftlich über die Monitoringaktivitäten | Sie führen studienspezifische Risikoanalysen durch und entwickeln resp. erstellen die studienspezifischen Monitoringpläne | Sie bilden ein wichtiges Bindeglied zwischen dem Kompetenzzentrum des Swiss Cancer Institutes und den Studienzentren und tragen wesentlich dazu bei, einen reibungslosen Informationsfluss zu gewährleisten | 4-jährige Ausbildung sowie Bachelorstudium FH/Uni/ETH im Bereich des Gesundheitswesens oder der Naturwissenschaften | Mindestens 1-2 Jahre Berufserfahrung im Gebiet Monitoring von klinischen Studien | Sehr gute kommunikative Fähigkeiten, die Sie diplomatisch einsetzen | Ein exakter, ziel- und lösungsorientierter Arbeitsstil | Sehr gute kommunikative Fähigkeiten, die Sie diplomatisch einsetzen | Ausgezeichnete Kenntnisse der englischen und deutschen Sprache und Sie können sich auf Französisch und Italienisch verständigen | Gute Kenntnisse der VKlin und ICH/GCP sowie der gängigen Office Programme | Sie schätzen selbständiges Arbeiten und eine Reisetätigkeit von zirka 40%;no skills found on this job ad;Data Science
